"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Limfjord_seaway","Limfjord_geodesic"
52.23,4.41,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2018,12,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.134887,4.312267,2018,12,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,4.57,119,117,647,613
53.03,4.71,2018,12,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2018,12,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.34394,3.23012,2018,12,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.61,0,0,760,728
51.23921,2.92618,2018,12,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.44,25,24,778,748
51.10005,2.56969,2018,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,49,798,772
51.28049,3.03307,2018,12,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.83,7,7,762,731
51.28301,3.03937,2018,12,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.49,7,7,762,731
51.30711,3.08904,2018,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,6,762,734
51.10934,2.59886,2018,12,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,47,798,771
52.455,4.556,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.455,4.556,2018,12,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
53.73584,7.391398,2018,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,412,391,414,368
53.583164,6.657563,2018,12,"Germany","HUMAN_OBSERVATION",NA,NA,NA,358,344,443,400
53.5,6.15,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
52.1,4.3,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
51.8,3.95,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
52.15,4.35,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.15,4.3,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.15,4.3,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.5,4.55,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,160,610,569
52.5,4.55,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,160,610,569
52.1,4.25,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
52.4,4.55,2017,1,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
52.1,4.25,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
52.15,4.35,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.1,4.25,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
52.05,4.2,2017,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,660,626
52.2,4.4,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.1,4.3,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
51.95,4.05,2017,1,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,676,643
52.15,4.35,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.1,4.3,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
51.6,3.65,2017,1,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
52.1,4.25,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
52.05,4.15,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,104,660,626
52.05,4.15,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,104,660,626
52.1,4.3,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
52.35,4.5,2017,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,623,587
52.2,4.4,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
51.8,3.95,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.95,4.05,2017,1,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,676,643
52.6,4.6,2017,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,588,555
52.15,4.35,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
52.6,4.6,2017,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,588,555
52.45,4.55,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.55,3.45,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
52.1,4.25,2017,1,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
52.31,4.48,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
51.55,3.45,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
52.07,4.22,2017,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
52.07,4.22,2017,1,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
53.03,4.71,2017,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2017,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.72,4.64,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
52.72,4.64,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
52.72,4.64,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
51.19992,2.84112,2017,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.61,25,24,778,748
51.23973,2.93046,2017,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.72,25,24,778,748
51.17546,2.77931,2017,1,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.55,32,30,781,752
51.25815,2.97973,2017,1,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.08,25,24,778,748
51.27122,3.01154,2017,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,9.17,7,7,762,731
51.16039,2.74249,2017,1,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.99,32,30,781,752
51.28705,3.04634,2017,1,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.01,7,7,762,731
51.34538,3.22711,2017,1,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.39,0,0,760,728
51.09695,2.56217,2017,1,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.97,50,47,798,768
52.3,4.47,2017,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.73,145,143,623,587
52.46,4.56,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,157,610,573
51.63,3.69,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,715,683
52.2,4.38,2017,1,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.93,132,130,635,600
52.684,4.632,2017,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.71,174,174,588,555
52.3,4.47,2017,1,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.73,145,143,623,587
53.071,4.727,2017,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,5.66,216,215,543,513
52.684,4.632,2017,1,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.71,174,174,588,555
52.455,4.556,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.63,3.69,2017,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,715,683
53.034,4.71,2017,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.39,216,215,543,513
53.034,4.71,2017,1,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.39,216,215,543,513
54.366158,8.586502,2017,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,496,346,284
54.31263,8.58952,2017,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,493,346,290
53.708675,7.138474,2017,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,377,416,376
54.367558,8.588219,2017,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,497,346,284
54.278728,8.620276,2017,1,"Germany","HUMAN_OBSERVATION",NA,NA,NA,517,492,358,293
58.52636,11.26763,2017,1,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,952,225,224
52.7,4.6,2017,2,"Netherlands","HUMAN_OBSERVATION",52.75,4.55000000000001,6.51,183,183,577,545
51.95,4.1,2017,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.05000000000001,11.65,101,100,663,630
52.2,4.4,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.05,4.2,2017,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,660,626
52.25,4.4,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
52.31,4.48,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
53.352247,-3.352287,2017,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.35,-3.44999999999999,6.5,1119,502,1564,889
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.07,4.22,2017,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
53.03,4.71,2017,2,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2017,2,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
51.76,3.85,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.72,4.64,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,184,576,545
51.099719,2.575272,2017,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.87,50,47,798,768
51.2385,2.92954,2017,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.69,25,24,778,748
51.34493,3.22668,2017,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.36,0,0,760,728
51.093,2.5521,2017,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.35,50,47,798,768
51.09812,2.56969,2017,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,5.94,50,47,798,768
51.23484,2.91464,2017,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.81,25,24,778,748
51.19666,2.82825,2017,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.13,25,24,778,748
51.10374,2.58614,2017,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,48,798,772
51.13843,2.67632,2017,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,41,795,765
51.11222,2.60719,2017,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
52.71,4.63,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,182,576,546
51.633,3.691,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,715,682
51.633,3.691,2017,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,715,682
55.159996,8.478526,2017,2,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,553,256,197
58.52636,11.26763,2017,2,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,952,225,224
52.1,4.25,2017,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,5.57,119,117,647,613
53.1,4.75,2017,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
53.5,6.25,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,461,419
52.15,4.3,2017,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.15,4.3,2017,3,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,3.42,119,117,647,613
52.8,4.65,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,191,576,537
52.05,4.2,2017,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,660,626
52.31,4.48,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.07,4.22,2017,3,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,5.28,106,104,660,626
53.03,4.71,2017,3,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2017,3,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
52.78,4.67,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.76,3.85,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
51.76,3.85,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,66,67,699,665
52.45,4.56,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.18147,1.407054,2017,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,126,123,842,809
51.14101,2.69143,2017,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,764
52.05,4.18,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,106,106,660,625
51.433,3.709,2017,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.19,32,30,738,705
53.447,6.87,2017,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,375,344,452,409
55.156734,8.475728,2017,3,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,557,553,256,198
53.676682,6.936239,2017,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,365,429,383
53.4,5.45,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,274,277,491,452
53.4,5.45,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,274,277,491,452
50.830118,1.585103,2017,4,"France","HUMAN_OBSERVATION",NA,NA,NA,131,124,865,835
50.830118,1.585103,2017,4,"France","HUMAN_OBSERVATION",NA,NA,NA,131,124,865,835
53.5,6.15,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
52.31,4.48,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
53.03,4.71,2017,4,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
53.03,4.71,2017,4,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
51.348748,3.27669,2017,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,8.81,0,0,760,728
52.45,4.56,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
52.45,4.56,2017,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.13018,2.65665,2017,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,42,795,766
51.13008,2.65627,2017,4,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,42,795,766
51.34536,3.22673,2017,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.36,0,0,760,728
51.24016,2.93371,2017,4,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.94,25,24,778,748
51.28724,3.04674,2017,4,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.99,7,7,762,731
51.34875,3.27669,2017,4,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,8.81,0,0,760,728
52.2,4.38,2017,4,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.93,132,130,635,600
54.696205,8.331727,2017,4,"Germany","HUMAN_OBSERVATION",54.75,8.35000000000001,6.1,522,514,299,244
54.265888,8.659035,2017,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,517,493,358,294
58.51714,11.27608,2017,4,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,951,225,223
53.5,6.35,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,334,323,459,416
53.45,5.9,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,307,299,469,434
52.31,4.48,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.31,4.48,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,145,141,623,590
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
52.23,4.41,2017,5,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,4.66,132,130,635,600
53.03,4.71,2017,5,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,4.59,216,215,543,513
52.78,4.67,2017,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,190,576,538
51.11747,2.62183,2017,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.11586,2.61971,2017,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.09614,2.56167,2017,5,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.05,50,47,798,768
51.24214,2.93525,2017,5,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6,25,24,778,748
51.24245,2.9351,2017,5,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.99,25,24,778,748
51.10103,2.57269,2017,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,49,798,772
51.20693,2.85396,2017,5,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,26,778,752
54.993744,8.354609,2017,5,"Germany","HUMAN_OBSERVATION",55.05,8.35000000000001,6.27,544,539,266,211
54.309563,8.582597,2017,5,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,492,346,290
58.52636,11.26763,2017,5,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,961,952,225,224
51.8,3.95,2017,6,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
52.15,4.35,2017,6,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
